id,box,budget,votes,russian_title,original_title,year,all_oscars_nom,oscars_wins,genres,n_oscars_wins,genres_tau,keywords_tau,actors_nomineed,directors_nomineed,writers_nomineed,major,indimajor,days_from_year_start,mpaa_r,best_pic_winner,best_pic_nominee,n_oscars_nom,dy_1,dy_2,dy_3,gr_low,gr_high,kw_low,kw_high
0418647,,32000000,11556,Мечтатель,Untitled Kurt Russell/Dakota Fanning Project,2005,0,0,"['Drama', 'Family', 'Sport']",0,0.1445448228115957,0.27271293109161565,0,0,0,0,0,293,0,0,0,0,180,113,0,0.09570596974258835,0.04883885306900734,0.27271293109161565,0.0
0158493,,3000000,8611,Живот,Belly,1998,0,0,"['Crime', 'Drama']",0,0.11232630594871457,0.34580480582781165,0,0,0,0,0,307,1,0,0,0,180,127,0,0.10318807112380968,0.00913823482490489,0.34580480582781165,0.0
1596350,156491279,65000000,169725,"Значит, война",Black & White,2012,0,0,"['Action', 'Comedy', 'Romance']",0,0.06500883683240014,0.5820911372036701,0,0,0,1,0,47,0,0,0,0,47,0,0,0.06500883683240014,0.0,0.2619839320743879,0.3201072051292822
2357129,,12000000,90333,Джобс: Империя соблазна,Steve Jobs,2013,0,0,"['Biography', 'Drama']",0,0.19194960316591472,0.4603253274331536,0,0,0,0,0,227,0,0,0,0,180,47,0,0.06840057488228203,0.12354902828363269,0.26795923879532546,0.19236608863782811
3813310,,800000,28307,Полицейская тачка,Cop Car,2015,0,0,"['Crime', 'Thriller']",0,0.03622074244875083,0.22400786916871954,0,0,0,1,0,218,1,0,0,0,180,38,0,0.03622074244875083,0.0,0.22400786916871954,0.0
0112438,,2000000,4389,Приходящая няня,The Babysitter,1995,0,0,"['Drama', 'Thriller']",0,0.13668228014400832,0.3680029073174324,0,0,0,0,0,289,1,0,0,0,180,109,0,0.1348766216182668,0.0018056585257415214,0.3680029073174324,0.0
0120008,35100000,30000000,25903,Убийцы на замену,The Replacement Killers,1998,0,0,"['Action', 'Crime', 'Thriller']",0,0.06199560117702636,0.49827517438243185,1,0,0,1,0,36,1,0,0,0,36,0,0,0.06199560117702636,0.0,0.4500049638306122,0.048270210551819626
0951335,,15000000,13599,Проклятая,Nest,2009,0,0,"['Horror', 'Thriller']",0,0.026951308342819107,0.19295115582060618,0,0,0,0,0,351,0,0,0,0,180,140,31,0.026951308342819107,0.0,0.19295115582060618,0.0
0111418,,,12159.0,Трое,Threesome,1994,0,0,"['Comedy', 'Romance', 'Drama']",0,0.19161881946346032,0.45767548720172996,0,0,0,1,0,97,1,0,0,0,97,0,0,0.12727036196277333,0.06434845750068699,0.45767548720172996,0.0
0107107,,,1479.0,Околдованный,All Shook Up,1993,0,0,"['Comedy', 'Crime', 'Horror', 'Mystery', 'Thriller']",0,0.19260333199745303,0.9241234020318256,0,0,0,1,0,21,1,0,0,0,21,0,0,0.15552146128719804,0.03708187071025498,0.5002515514030532,0.4238718506287724
4729990,,,984.0,Слэш,Slash,2016,0,0,"['Comedy', 'Fantasy', 'Romance']",0,0.07044083068508224,0.12355603183448133,0,0,0,0,0,343,0,0,0,0,180,140,23,0.06413469409146683,0.006306136593615411,0.12355603183448133,0.0
0457400,68777554,100000000,61519,Затерянный мир,Land of the Lost,2009,0,0,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']",0,0.05000923470476653,0.36891322199641535,0,0,0,1,0,155,0,0,0,0,155,0,0,0.05000923470476653,0.0,0.2885412274099214,0.08037199458649397
0191074,,,3124.0,Лучшая подруга,Best Friend,2002,0,0,"['Drama', 'Mystery', 'Thriller']",0,0.13694892289841756,0.46367898973763955,0,0,0,1,0,101,1,0,0,0,101,0,0,0.10169423845178789,0.03525468444662967,0.41265013141126744,0.051028858326372106
2395427,1405413868,250000000,689872,Мстители: Эра Альтрона,Avengers: Age of Ultron,2015,0,0,"['Action', 'Adventure', 'Sci-Fi']",0,0.03944858711377234,0.4147905127936073,1,0,0,0,0,120,0,0,0,0,120,0,0,0.03944858711377234,0.0,0.2590624519781539,0.15572806081545337
0243415,,600000,499,,Mercy Streets,2000,0,0,"['Action', 'Drama', 'Crime']",0,0.10126760008155045,0.3558597334663384,0,0,0,0,0,304,0,0,0,0,180,124,0,0.10035357583348978,0.0009140242480606686,0.3558597334663384,0.0
5322012,14053908,16000000,15981,Шкатулка,Wish Upon,2017,0,0,"['Drama', 'Fantasy', 'Horror', 'Mystery', 'Thriller']",0,0.07855345132150857,0.22063058385312392,0,0,0,1,0,194,0,0,0,0,180,14,0,0.0594234403591387,0.019130010962369867,0.21788837694984015,0.002742206903283778
0113241,,200000,1320,Привычка,Habit,1995,0,0,"['Drama', 'Horror', 'Romance']",0,0.16435824257303566,0.15633222919678028,0,0,0,0,0,317,0,0,0,0,180,137,0,0.1348766216182668,0.02948162095476886,0.15633222919678028,0.0
3955894,,,2325.0,Девушка пробуждается,Girl Asleep,2015,0,0,"['Comedy', 'Family', 'Fantasy']",0,0.05301398066368176,0.349778684614556,0,0,0,0,0,273,-1,0,0,0,180,93,0,0.05301398066368176,0.0,0.2590624519781539,0.0907162326364021
0112714,,,1486.0,Исповедь,The Confessional,1995,0,0,"['Drama', 'Mystery', 'Thriller']",0,0.1814315194115199,0.38584877109298144,0,0,0,0,0,271,0,0,0,0,180,91,0,0.1348766216182668,0.046554897793253086,0.38584877109298144,0.0
0870090,,,14617.0,Город Бога 2,City of Men,2007,0,0,"['Crime', 'Drama']",0,0.10778952408405898,0.334816841091018,0,0,0,0,1,59,1,0,0,0,59,0,0,0.08439227330645832,0.02339725077760066,0.320522849620503,0.014293991470515022
0119548,,,955.0,Любовники,Little City,1997,0,0,"['Comedy', 'Romance']",0,0.08662071500935385,0.4335318593564099,0,0,0,0,1,50,1,0,0,0,50,0,0,0.08662071500935385,0.0,0.42061706239501695,0.012914796961392971
0103057,,,191.0,,Love in Venice,1991,0,0,"['Comedy', 'Drama', 'Romance']",0,0.2119260813037786,0.6453328432364169,0,0,0,0,0,91,1,0,0,0,91,0,0,0.13694679226582174,0.07497928903795686,0.41346298887588673,0.2318698543605302
0139216,,,617.0,,Floating,1997,0,0,"['Drama', 'Romance']",0,0.14277425710113117,0.397605595392968,0,0,0,0,0,280,0,0,0,0,180,100,0,0.10451148983125931,0.038262767269871864,0.397605595392968,0.0
0205873,,,14619.0,Тарелка,The Dish,2000,0,0,"['Comedy', 'Drama', 'History']",0,0.24655685327447638,0.32066438661119584,0,0,0,1,0,123,0,0,0,0,123,0,0,0.10035357583348978,0.1462032774409866,0.32066438661119584,0.0
0117468,,,5395.0,Провал во времени,Reverse,1997,0,0,"['Action', 'Crime', 'Drama', 'Sci-Fi', 'Thriller']",0,0.15654723025410516,0.659587982321528,0,0,0,1,0,0,1,0,0,0,0,0,0,0.10451148983125931,0.05203574042284585,0.42061706239501695,0.2389709199265111
0359045,,,3444.0,Медвежонок,Bear Cub,2004,0,0,"['Comedy', 'Drama']",0,0.0892378739054727,0.3416286601334047,0,0,0,0,0,309,0,0,0,0,180,129,0,0.0892378739054727,0.0,0.3416286601334047,0.0
1583421,375740705,130000000,167608,G.I. Joe: Бросок кобры 2,G.I. Joe: Back 2 Revenge,2013,0,0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",0,0.0675234354503469,0.4384214377435495,0,0,0,1,0,86,0,0,0,0,86,0,0,0.0675234354503469,0.0,0.26795923879532546,0.17046219894822406
0129332,,12000000,34947,Людоед,Ravenous,1999,0,0,"['Adventure', 'Comedy', 'Horror']",0,0.039969180132495494,0.9705118502206747,0,0,0,0,0,77,1,0,0,0,77,0,0,0.039969180132495494,0.0,0.42704186846308256,0.5434699817575921
3733098,,,116.0,,Rosa Chumbe,2015,0,0,['Drama'],0,0.04914367160517499,0.20727164702679293,0,0,0,0,0,334,-1,0,0,0,180,140,14,0.04914367160517499,0.0,0.20727164702679293,0.0
0384642,,45000000,34413,Бей и кричи,Soccer Dads,2005,0,0,"['Comedy', 'Family', 'Romance', 'Sport']",0,0.1329468552631622,0.3599158052478707,0,0,0,1,0,132,0,0,0,0,132,0,0,0.09570596974258835,0.037240885520573835,0.3599158052478707,0.0
1838603,,8200000,11575,Последняя любовь мистера Моргана,Mr. Morgan's Last Love,2013,0,0,"['Comedy', 'Drama', 'Romance']",0,0.10996587952112137,0.2702012635344487,0,0,0,0,0,304,0,0,0,0,180,124,0,0.06840057488228203,0.04156530463883934,0.26795923879532546,0.002242024739123216
1368440,,,8571.0,Москва 2017,The Mad Cow,2012,0,0,"['Drama', 'Fantasy', 'Thriller']",0,0.09744007403849363,0.3981139004581495,0,0,0,0,0,250,1,0,0,0,180,70,0,0.06919532620665567,0.02824474783183796,0.2619839320743879,0.13612996838376157
3976144,,2700000,14125,Монстры существуют,The Monster,2016,0,0,"['Drama', 'Fantasy', 'Horror']",0,0.07110863670075576,0.28386147210847323,0,0,0,0,0,315,1,0,0,0,180,135,0,0.06413469409146683,0.006973942609288936,0.25203333576929576,0.03182813633917747
0960721,,2500000,1799,Приключения Пауэра,Adventures of Power,2008,0,0,"['Comedy', 'Music']",0,0.061831694359303434,0.14930535430133285,1,0,0,0,0,295,0,0,0,0,180,115,0,0.061831694359303434,0.0,0.14930535430133285,0.0
0121765,649398328,115000000,589875,Звёздные войны. Эпизод 2: Атака клонов,Star Wars: Episode II - Attack of the Clones,2002,1,0,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",0,0.07509459268805457,0.7326413614382993,0,0,0,0,0,135,0,0,0,0,135,0,0,0.07509459268805457,0.0,0.41265013141126744,0.31999123002703184
1305583,,14000000,6506,Семейная свадьба,The Wedding Pact,2010,0,0,"['Comedy', 'Romance']",0,0.05160811418121386,0.14615053780148637,1,0,0,0,1,70,0,0,0,0,70,0,0,0.05160811418121386,0.0,0.14615053780148637,0.0
0780653,139789765,150000000,99414,Чeловек-волк,Wolfman,2010,1,1,"['Drama', 'Fantasy', 'Horror', 'Thriller']",0,0.09073093009769612,0.34529926451558285,1,0,0,1,0,42,1,0,0,0,42,0,0,0.0750485262072254,0.015682403890470722,0.2781568456294635,0.06714241888611933
1080016,886686817,90000000,209574,Ледниковый период 3: Эра динозавров,Ice Age 3,2009,0,0,"['Animation', 'Adventure', 'Comedy', 'Family']",0,0.05656322014302353,0.20165838798462954,0,0,0,1,0,181,0,0,0,0,180,1,0,0.05656322014302353,0.0,0.20165838798462954,0.0
0113117,101982854,,44743,Французский поцелуй,Paris Match,1995,0,0,"['Comedy', 'Drama', 'Romance']",0,0.19513776940888766,0.5356206763955047,0,1,0,0,0,124,0,0,0,0,124,0,0,0.1348766216182668,0.06026114779062086,0.4728503702496234,0.0627703061458813
0827517,,,8871.0,Реприза,Reprise,2006,0,0,['Drama'],0,0.06010638856627714,0.2410715394280618,0,0,0,0,1,136,1,0,0,0,136,0,0,0.06010638856627714,0.0,0.2410715394280618,0.0
0335345,611899420,30000000,203843,Страсти Христовы,The Passion of the Christ,2004,3,0,['Drama'],0,0.06713073304423238,0.9464499701470094,0,0,0,0,0,55,0,0,0,0,55,0,0,0.06713073304423238,0.0,0.38562592676698587,0.5608240433800236
2474024,,2000000,8889,Последние пять лет,The Last Five Years,2014,0,0,"['Comedy', 'Drama', 'Musical', 'Romance']",0,0.14359372741655807,0.68152309229176,1,0,0,0,0,43,0,0,0,0,43,0,0,0.06874278219987487,0.0748509452166832,0.2734366621828684,0.4080864301088916
0948470,757930663,230000000,535583,Новый Человек-паук,The Amazing Spider-Man,2012,0,0,"['Action', 'Sci-Fi']",0,0.023442067452460368,0.34105002801691686,0,0,0,1,0,184,0,0,0,0,180,4,0,0.023442067452460368,0.0,0.2619839320743879,0.07906609594252895
0105275,,,35963.0,Скины,Romper Stomper,1992,0,0,"['Crime', 'Drama']",0,0.20144046512774438,0.7380639298948086,0,0,0,0,0,159,1,0,0,0,159,0,0,0.1533918346832544,0.04804863044448998,0.4708949258847166,0.267169004010092
0123948,,,9149.0,Исцеление,Cure,1997,0,0,"['Crime', 'Horror', 'Mystery', 'Thriller']",0,0.11742724047945102,0.6558682817294611,0,0,0,0,0,188,0,0,0,0,180,8,0,0.10451148983125931,0.012915750648191712,0.42061706239501695,0.23525121933444415
0382628,49483352,30000000,57947,Темная вода,Dark Water,2005,0,0,"['Drama', 'Horror', 'Mystery']",0,0.09186052213637774,0.4648265651042094,1,0,0,0,0,188,0,0,0,0,180,8,0,0.09186052213637774,0.0,0.3819323694521229,0.0828941956520865
3710966,,,332.0,,Hello Again,2017,0,0,"['Drama', 'Music', 'Musical', 'Romance']",0,0.15604716970371346,0.25178564998463565,0,0,0,0,0,311,0,0,0,0,180,131,0,0.0594234403591387,0.09662372934457476,0.21788837694984015,0.033897273034795505
0396707,,32000000,9130,Тайна Мунакра,The Little White Horse,2008,0,0,"['Adventure', 'Family', 'Fantasy', 'Romance']",0,0.07830810497384269,0.06223309575089765,0,0,0,1,0,223,0,0,0,0,180,43,0,0.07830810497384269,0.0,0.06223309575089765,0.0
2016168,,46000,288,,Come Morning,2012,0,0,"['Drama', 'Thriller']",0,0.06956302381654586,0.2569157722037677,0,0,0,0,0,323,-1,0,0,0,180,140,3,0.06919532620665567,0.00036769760989019407,0.2569157722037677,0.0
1833673,88031955,,41104,Байкеры: 3,Chase!,2013,0,0,"['Action', 'Thriller']",0,0.026793806372843402,0.1458867482272595,0,0,0,0,0,353,0,0,0,0,180,140,33,0.026793806372843402,0.0,0.1458867482272595,0.0
4337690,,5000000,3178,90 минут на небесах,90 Minutes in Heaven,2015,0,0,['Drama'],0,0.04914367160517499,0.118652940449588,0,0,0,1,0,253,0,0,0,0,180,73,0,0.04914367160517499,0.0,0.118652940449588,0.0
0109001,,,578.0,,1-900,1994,0,0,"['Romance', 'Drama']",0,0.1646332807922254,0.2837267598581524,0,0,0,0,0,292,0,0,0,0,180,112,0,0.12727036196277333,0.03736291882945206,0.2837267598581524,0.0
1212408,,,1527.0,Собачьи бирки,Dog Tags,2008,0,0,"['Drama', 'Romance']",0,0.08075041240720524,0.5674069393595685,0,0,0,0,0,227,0,0,0,0,180,47,0,0.08075041240720524,0.0,0.30295809473115787,0.2644488446284107
0219327,,,487.0,,Cocozza's Way,2001,0,0,"['Drama', 'Romance']",0,0.11270336716803153,0.3160108782502929,0,0,0,1,0,179,1,0,0,0,179,0,0,0.09556996991053196,0.017133397257499572,0.3160108782502929,0.0
0410454,,7500000,955,Работа и слава,Pillar of Light: The Work and the Glory,2004,0,0,"['Romance', 'Drama']",0,0.09863931279033226,0.1876297098752503,0,0,0,0,0,328,0,0,0,0,180,140,8,0.09863931279033226,0.0,0.1876297098752503,0.0
4731008,,13000000,5248,Робинзон Крузо: Очень обитаемый остров,The Wild Life,2016,0,0,"['Animation', 'Adventure', 'Comedy', 'Family']",0,0.052598140906007985,0.2371698219196009,0,0,0,0,0,252,0,0,0,0,180,72,0,0.052598140906007985,0.0,0.2371698219196009,0.0
0099204,,,12670.0,Человек-Кадиллак,Cadillac Man,1990,0,0,"['Comedy', 'Crime']",0,0.0,0.0,1,0,0,1,0,137,1,0,0,0,137,0,0,0.0,0.0,0.0,0.0
0247745,,1200000,92371,Суперполицейские,Broken Lizard's Super Troopers,2001,0,0,"['Comedy', 'Crime', 'Mystery']",0,0.0905249110741498,0.4206882499318122,0,0,0,0,1,45,1,0,0,0,45,0,0,0.0905249110741498,0.0,0.395067098247748,0.025621151684064203
1718199,,,13094.0,Меченосцы,Dragon,2011,0,0,"['Action', 'Crime', 'Drama', 'Thriller']",0,0.10730140584593428,0.15597633367391842,0,0,0,0,0,334,1,0,0,0,180,140,14,0.06976663703119274,0.03753476881474155,0.15597633367391842,0.0
6189022,126008429,40000000,30508,Падение ангела,Angel Has Fallen,2019,0,0,"['Action', 'Thriller']",0,0.020231956512589237,0.5527030354880295,0,0,0,0,0,234,1,0,0,0,180,54,0,0.020231956512589237,0.0,0.1858588857129581,0.36684414977507135
0334754,,,6488.0,Йосси и Джаггер,Yossi and Jagger,2002,0,0,"['Drama', 'Romance', 'War']",0,0.17519411000100554,0.3316365883298477,0,0,0,0,0,282,0,0,0,0,180,102,0,0.10169423845178789,0.07349987154921765,0.3316365883298477,0.0
0303830,,,1993.0,Приемные матери,Casa de los babys,2003,0,0,['Drama'],0,0.06835188771607412,0.24515954481489027,1,0,0,0,0,275,1,0,0,0,180,95,0,0.06835188771607412,0.0,0.24515954481489027,0.0
0117876,,,1320.0,Тэнти - лишний в любви,Tenchi the Movie - Tenchi Muyo in Love,1996,0,0,"['Animation', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Mystery', 'Romance', 'Sci-Fi', 'Thriller']",0,0.31030904520260016,0.38977714223615195,0,0,0,0,0,228,0,0,0,0,180,48,0,0.12091039993519831,0.18939864526740186,0.38977714223615195,0.0
0419946,,20000000,31214,Морской пехотинец,The Marine,2006,0,0,"['Action', 'Comedy', 'Drama', 'Thriller']",0,0.10879171618486728,0.3528823566591609,0,0,0,0,0,285,0,0,0,0,180,105,0,0.08277197306971856,0.026019743115148722,0.32378676515513305,0.02909559150402785
3201640,,,39782.0,Закат цивилизации,Extinction,2018,0,0,"['Action', 'Drama', 'Sci-Fi', 'Thriller']",0,0.07665667295984949,0.19536734023264263,0,0,0,1,0,207,0,0,0,0,180,27,0,0.05637156459634708,0.020285108363502405,0.179697602318116,0.015669737914526638
0233699,,,492.0,,Lisa Picard Is Famous,2000,0,0,"['Comedy', 'Drama']",0,0.09558603166333082,0.2702563278439016,1,0,0,0,0,256,0,0,0,0,180,76,0,0.09558603166333082,0.0,0.2702563278439016,0.0
0118694,13834044,,109937,Любовное настроение,In the Mood for Love,2000,0,0,"['Drama', 'Romance']",0,0.11582885597054604,0.5440882172475751,0,0,0,1,0,67,0,0,0,0,67,0,0,0.10035357583348978,0.015475280137056263,0.36036395278229727,0.1837242644652778
0304704,,,390.0,,An Adolescent,2001,0,0,"['Drama', 'Romance']",0,0.11270336716803153,0.29776444667870394,0,0,0,0,0,314,1,0,0,0,180,134,0,0.09556996991053196,0.017133397257499572,0.29776444667870394,0.0
3108158,,,3845.0,Мир Канако,The World of Kanako,2014,0,0,"['Drama', 'Mystery', 'Thriller']",0,0.08387936598236596,0.15949735326756986,0,0,0,0,0,337,0,0,0,0,180,140,17,0.06874278219987487,0.015136583782491095,0.15949735326756986,0.0
0114474,,,1386.0,Маленькие личики,Small Faces,1996,0,0,['Drama'],0,0.08545828725173849,0.1247764619387928,0,0,0,1,0,226,1,0,0,0,180,46,0,0.08545828725173849,0.0,0.1247764619387928,0.0
0119586,,,1116.0,Война Люси,Lucie Aubrac,1997,0,0,"['Biography', 'Drama', 'War']",0,0.33292705022016533,0.12773888316264168,0,0,0,0,0,266,1,0,0,0,180,86,0,0.10451148983125931,0.22841556038890604,0.12773888316264168,0.0
3416536,,,9047.0,Жаркие летние ночи,Hot Summer Nights,2017,0,0,"['Comedy', 'Crime', 'Drama', 'Romance']",0,0.10397983115369516,0.5277750331423158,0,0,0,0,0,207,1,0,0,0,180,27,0,0.0594234403591387,0.044556390794556464,0.21788837694984015,0.30988665619247563
0120631,98005666,26000000,65948,История вечной любви,EverAfter,1998,0,0,"['Comedy', 'Drama', 'Romance']",0,0.16716257030037368,0.545819736077543,0,0,0,0,0,211,0,0,0,0,180,31,0,0.10318807112380968,0.063974499176564,0.4500049638306122,0.09581477224693075
2196059,,,271.0,,The Dark Place,2014,0,0,"['Mystery', 'Thriller']",0,0.0347270798865063,0.40377642596291774,0,0,0,0,0,290,0,0,0,0,180,110,0,0.0347270798865063,0.0,0.2734366621828684,0.13033976378004936
6485666,,,22727.0,Изумление,Zapped,2017,0,0,"['Action', 'Thriller']",0,0.020465388172312315,0.43766761236286367,0,0,0,0,0,290,0,0,0,0,180,110,0,0.020465388172312315,0.0,0.21788837694984015,0.21977923541302352
1701990,,10000000,14402,Наказание,Detention,2011,0,0,"['Comedy', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller']",0,0.08578914745724026,0.8674906509940705,0,0,0,0,0,103,1,0,0,0,103,0,0,0.06976663703119274,0.01602251042604752,0.27580562852964763,0.5916850224644229
0099472,,,23699.0,Утиные истории: Заветная лампа,DuckTales: The Movie,1990,0,0,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']",0,0.0,0.0,0,0,0,1,0,214,0,0,0,0,180,34,0,0.0,0.0,0.0,0.0
0104575,,,774.0,,Just Another Girl on the I.R.T.,1992,0,0,['Drama'],0,0.10162856019965891,0.32307978137262505,0,0,0,0,1,77,0,0,0,0,77,0,0,0.10162856019965891,0.0,0.32307978137262505,0.0
0463970,,10000,57,,A Dream of Color in Black and White,2005,0,0,"['Crime', 'Drama', 'Fantasy', 'Horror', 'Romance', 'Sci-Fi', 'Thriller']",0,0.2030782536450412,0.12542214079906444,0,0,0,0,0,303,-1,0,0,0,180,123,0,0.09570596974258835,0.10737228390245285,0.12542214079906444,0.0
0116731,63054725,44000000,16107,Присяжная,The Juror,1996,0,0,"['Crime', 'Drama', 'Thriller']",0,0.17800895651044144,0.4771907728035053,0,0,1,1,0,32,1,0,0,0,32,0,0,0.12091039993519831,0.057098556575243126,0.4642881949217447,0.01290257788176058
1550312,,,14018.0,Кафе де Флор,Café de Flore,2011,0,0,"['Drama', 'Romance']",0,0.08174788274730749,0.31045501456217295,0,0,0,0,0,306,0,0,0,0,180,126,0,0.06976663703119274,0.011981245716114752,0.27580562852964763,0.03464938603252532
0117284,,,2314.0,Город хулиганов,Palookaville,1995,0,0,"['Comedy', 'Crime']",0,0.09951816314667174,0.39216407791369046,0,0,0,0,0,298,1,0,0,0,180,118,0,0.09951816314667174,0.0,0.39216407791369046,0.0
0099739,,10000000,25954,Смерти вопреки,Seven Year Storm,1990,0,0,"['Action', 'Crime', 'Drama', 'Thriller']",0,0.0,0.0,0,0,0,1,0,39,0,0,0,0,39,0,0,0.0,0.0,0.0,0.0
3608646,,,1909.0,Мифика: Некромант,Mythica 3: The Necromancer,2015,0,0,"['Action', 'Adventure', 'Fantasy']",0,0.05228164467505762,0.05714844925526087,0,0,0,0,0,344,0,0,0,0,180,140,24,0.05228164467505762,0.0,0.05714844925526087,0.0
1878841,,4000000,12798,Темнота,The Darkness,2016,0,0,"['Horror', 'Thriller']",0,0.01728983525788541,0.40811140399691875,0,0,0,1,0,133,0,0,0,0,133,0,0,0.01728983525788541,0.0,0.25203333576929576,0.156078068227623
3289712,,,9692.0,Свадьба Дженни,Jenny's Wedding,2015,0,0,"['Comedy', 'Drama', 'Romance']",0,0.09481566271374925,0.4522424765580048,0,0,0,0,0,211,0,0,0,0,180,31,0,0.06840682742118868,0.026408835292560565,0.2590624519781539,0.1931800245798509
8364368,83514193,13500000,37399,Капкан,Crawl,2019,0,0,"['Action', 'Drama', 'Horror', 'Thriller']",0,0.06143713833673639,0.21800321684943347,0,0,0,1,0,192,1,0,0,0,180,12,0,0.05272497636614409,0.008712161970592304,0.1858588857129581,0.03214433113647536
1895315,,,32028.0,Преисподняя,Koolhoven's Brimstone,2016,0,0,"['Drama', 'Mystery', 'Thriller', 'Western']",0,0.1620269257803365,0.6663226652876487,0,0,0,0,0,68,1,0,0,0,68,0,0,0.06413469409146683,0.09789223168886968,0.25203333576929576,0.41428932951835296
1386925,,,8510.0,Мертвые,The Dead,2010,0,0,"['Action', 'Adventure', 'Drama', 'Horror']",0,0.08243317500950052,0.34538522446874537,0,0,0,0,0,273,1,0,0,0,180,93,0,0.0750485262072254,0.007384648802275129,0.2781568456294635,0.06722837883928184
0882977,57824674,15000000,79441,Стукач,Overdrive,2013,0,0,"['Action', 'Drama', 'Thriller']",0,0.07664390767278798,0.5252871228341848,0,0,0,1,0,52,0,0,0,0,52,0,0,0.06840057488228203,0.008243332790505944,0.26795923879532546,0.2573278840388593
0388230,,200000,2908,Злоумышленник,Malevolence,2004,0,0,"['Crime', 'Horror', 'Mystery', 'Thriller']",0,0.11850497775837762,0.4579910608181048,0,0,0,0,0,253,1,0,0,0,180,73,0,0.09863931279033226,0.019865664968045357,0.38562592676698587,0.07236513405111894
1392190,378436354,150000000,806243,Безумный Макс: Дорога ярости,Mad Max: Fury Road,2015,10,6,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",0,0.05666761056498276,0.3550029279490851,0,0,0,1,0,134,0,0,1,2,134,0,0,0.05666761056498276,0.0,0.2590624519781539,0.0959404759709312
3726704,,,16454.0,Экспериментатор,Experimenter: The Stanley Milgram Story,2015,0,0,"['Biography', 'Drama', 'History']",0,0.2838620918996806,0.17400496361336715,0,0,0,0,0,288,0,0,0,0,180,108,0,0.06840682742118868,0.2154552644784919,0.17400496361336715,0.0
0174330,,,3793.0,Салон красоты 'Венера',Venus Beauty Israel,1999,0,0,"['Comedy', 'Drama', 'Romance']",0,0.15414232129904662,0.3066235941405832,0,0,0,0,0,300,1,0,0,0,180,120,0,0.10161304813902097,0.05252927316002565,0.3066235941405832,0.0
1292566,112343513,38000000,76188,В активном поиске,How to Be Single,2016,0,0,"['Comedy', 'Drama', 'Romance']",0,0.0930219116514893,0.45594467593515914,0,0,0,1,0,42,1,0,0,0,42,0,0,0.06413469409146683,0.02888721756002248,0.25203333576929576,0.20391134016586338
1217213,67537798,35000000,9883,Феи: Тайна зимнего леса,TinkerBell and the Secret of the Wings,2012,0,0,"['Animation', 'Family', 'Fantasy']",0,0.0639560677347085,0.385909794138167,0,0,0,0,0,243,0,0,0,0,180,63,0,0.0639560677347085,0.0,0.2619839320743879,0.12392586206377909
1333125,,6000000,95013,Муви 43,Movie 43,2013,0,0,['Comedy'],0,0.018550473582337457,0.8413690187916487,1,0,0,0,0,24,1,0,0,0,24,0,0,0.018550473582337457,0.0,0.26795923879532546,0.5734097799963233
1201167,71585235,75000000,110404,Приколисты,Funny People,2009,0,0,"['Comedy', 'Drama']",0,0.06755843507578309,0.24555110154954107,0,0,0,1,0,211,1,0,0,0,180,31,0,0.06755843507578309,0.0,0.24555110154954107,0.0
0120813,,1000000,3069,Медвежатники,Safe Men,1998,0,0,"['Comedy', 'Crime']",0,0.06341321884933615,0.22139211039707857,0,0,0,1,0,218,1,0,0,0,180,38,0,0.06341321884933615,0.0,0.22139211039707857,0.0
0446046,65742529,30000000,24030,Держи ритм,Take the Lead,2006,0,0,"['Drama', 'Music']",0,0.10497070565195145,0.2888894615257156,0,0,0,0,1,96,0,0,0,0,96,0,0,0.08277197306971856,0.022198732582232886,0.2888894615257156,0.0
0117965,,8000000,5757,Эффект спускового курка,The Trigger Effect,1996,0,0,"['Drama', 'Thriller']",0,0.1168107270129072,0.5188512907687998,0,0,0,0,0,242,1,0,0,0,180,62,0,0.1168107270129072,0.0,0.4642881949217447,0.05456309584705504
2034800,334933831,150000000,115820,Великая стена,The Great Wall,2016,0,0,"['Action', 'Adventure', 'Fantasy', 'Thriller']",0,0.07273285988192366,0.5106697513126288,0,0,0,1,0,47,0,0,0,0,47,0,0,0.06413469409146683,0.00859816579045683,0.25203333576929576,0.25863641554333305
1531924,,,8690.0,Исчезновение Элеанор Ригби: Он,The Disappearance of Eleanor Rigby: Him,2013,0,0,"['Drama', 'Romance']",0,0.09141540593878392,0.15732107880290558,1,0,0,0,0,282,1,0,0,0,180,102,0,0.06840057488228203,0.023014831056501886,0.15732107880290558,0.0
3474994,,,1845.0,Каса-Гранде,Casa Grande,2014,0,0,"['Drama', 'Romance']",0,0.0833277751071698,0.29720101270188654,0,0,0,0,0,304,0,0,0,0,180,124,0,0.06874278219987487,0.014584992907294925,0.2734366621828684,0.02376435051901815
0116707,,13000000,12050,Квартирка Джо,Joe's Apartment,1996,0,0,"['Comedy', 'Fantasy', 'Musical', 'Sci-Fi']",0,0.06888682767004993,0.26198785663041646,0,0,0,1,0,207,0,0,0,0,180,27,0,0.06888682767004993,0.0,0.26198785663041646,0.0
